id,code,name_ch,name_en
50000337,AZE,阿塞拜疆,Azerbaijan
50000338,AZY,阿塞拜疆U21,Azerbaijan U21
50282158,ABW,阿塞拜疆女足,Azerbaijan Women
50308207,AZG,阿蘇加,Azuaga
50319127,AZC,沼津青藍,Azul Claro Numazu
50000339,AZU,艾蘇列斯,Azuriz
50000340,BTH,B36拖錫雲,B36 Torshavn
50000341,BFC,柏林戴拿模,BFC Dynamo
50000342,BKG,巴吞聯,BG Pathum Utd
50462457,BSW,奇姆肯特女足,BIIK Shymkent Women
50376065,BVV,巴倫德列治,BVV Barendrecht
50000343,BAB,巴比斯堡,Babelsberg
50000344,BAD,巴達隆拿,Badalona
50308205,BFU,巴達隆拿富托,Badalona Futur
50000345,BAE,巴洛姆,Baerum
50000346,BAM,巴哈馬,Bahamas
50000347,BHA,巴希亞,Bahia
50430575,WBH,巴希亞女足,Bahia Women
50000348,BDF,巴希亞迪費拉,Bahia de Feira
50000349,BAH,巴林,Bahrain
50000350,BR4,巴林男亞足,Bahrain AM
50357024,BH2,巴林U20,Bahrain U20
50599149,BR1,巴林U21,Bahrain U21
50000351,BR3,巴林U23,Bahrain U23
50316075,14B,巴林-印尼,Bahrain-Indonesia
50316074,13B,巴林-塔吉克,Bahrain-Tajikistan
50000353,BLT,巴拉城,Bala Town
50000354,BLI,巴拿尼洛斯,Balagne Ile Rousse
50000355,BLU,峇里聯,Bali Utd
50000356,BKK,巴爾迪卡,Baltika Kaliningrad
50000357,BAL,巴爾辛,Balzan
50544226,BWK,巴姆哈頓女足,Bam Khatoon Women
50000358,BKW,加古川山賊,Banditonce Kakogawa
50000359,BAF,班菲特,Banfield
50429161,WBF,班菲特女足,Banfield Women
50000360,BKU,曼谷聯,Bangkok Utd
50000361,BGD,孟加拉,Bangladesh
50000362,BG4,孟加拉男亞足,Bangladesh AM
50357021,BD2,孟加拉U20,Bangladesh U20
50302166,BA3,孟加拉U23,Bangladesh U23
50301661,BAW,孟加拉女足,Bangladesh Women
50581683,BG2,孟加拉女足U20,Bangladesh Women U20
50000363,BGR,賓高城,Bangor City
50000364,BAO,俄斯特拉法,Banik Ostrava
50000365,BNY,賓尼耶斯,Baniyas
50000366,BSD,賓士奧迪,Banks O'Dee
50585885,BSY,賓士鎮城,Bankstown City
50000367,BKD,巴拉卡度,Barakaldo CF
50000368,BBD,巴巴多斯,Barbados
50313302,UBB,巴爾巴斯特羅,Barbastro
50000369,BAR,巴塞隆拿,Barcelona
50000370,BLB,巴塞隆拿B隊,Barcelona B
50000371,BCE,SC巴斯隆拿,Barcelona SC
50356280,BCW,巴塞隆拿女足,Barcelona Women
50000372,U04,巴塞-尼科西亞,Barcelona-APOEL
50000373,R29,巴塞-阿積士,Barcelona-Ajax
50407729,Q02,巴塞隆拿-阿仙奴,Barcelona-Arsenal
50407731,Q04,巴塞隆拿-阿士東維拉,Barcelona-Aston Villa
3335,R77,巴塞-阿特蘭大,Barcelona-Atalanta
50569489,74U,巴塞隆拿-阿特蘭大,Barcelona-Atalanta
50000374,U75,巴塞隆拿-馬德里體育會,Barcelona-Atletico Madrid
50000375,U02,巴塞-拜仁,Barcelona-Bayern Munich
2730,U1J,巴塞-賓菲加,Barcelona-Benfica
50407730,Q03,巴塞隆拿-布魯日,Barcelona-Bruges
50000376,F51,巴塞隆拿-車路士,Barcelona-Chelsea
50000377,U16,巴塞-多蒙特,Barcelona-Dortmund
50000378,U19,巴塞隆拿-加拉塔沙雷,Barcelona-Galatasaray
50000379,F53,巴塞-國米,Barcelona-Inter Milan
50000380,U17,巴塞-祖雲達斯,Barcelona-Juventus
50000381,U89,巴塞-李斯特,Barcelona-Leicester
50000382,R02,巴塞隆拿-利物浦,Barcelona-Liverpool
50000383,U18,巴塞-馬拉加,Barcelona-Malaga
2723,U1B,巴塞-曼城,Barcelona-Man City
50000384,F52,巴塞-曼聯,Barcelona-Man Utd
50000385,R01,巴塞隆拿-曼城,Barcelona-Manchester City
50000386,U03,巴塞-馬賽,Barcelona-Marseille
50000387,U77,巴塞-摩納哥,Barcelona-Monaco
50407728,Q01,巴塞隆拿-燕豪芬,Barcelona-PSV Eindhoven
50000388,U62,巴塞隆拿-巴黎聖日耳門,Barcelona-Paris Saint Germain
50000389,U76,巴塞-波圖,Barcelona-Porto
3334,R76,巴塞-萊比錫,Barcelona-RB Leipzig
50000390,U01,巴塞隆拿-皇家馬德里,Barcelona-Real Madrid
50000391,F54,巴塞-史浩克,Barcelona-Schalke
50000392,R03,巴塞-西維爾,Barcelona-Sevilla
50000393,R28,巴塞-熱刺,Barcelona-Tottenham
2728,U1G,巴塞-禾夫斯堡,Barcelona-Wolfsburg
50000394,BBR,巴里,Bari
50000395,BCH,巴尼捷亞,Barnechea
50000396,BNT,班列特,Barnet
50000397,BAN,班士利,Barnsley
50585200,BRF,巴拉FC,Barra FC
50000398,BCT,巴拉卡斯中央,Barracas Central
50000399,BRW,巴羅,Barrow
50000400,BSK,巴沙克舒希,Basaksehir
50000401,BAS,巴素利,Basel
50289797,BHK,巴順陀羅國王,Bashundhara Kings
50000402,BST,貝辛斯托克,Basingstoke
50000403,BAT,巴斯蒂亞,Bastia
50000405,BBS,巴迪,Bate Borisov
50000406,BAC,巴斯城,Bath City
50353874,BFW,海灣FC女足,Bay FC Women
50000407,BMN,拜仁慕尼黑,Bayern Munich
50355608,BMW,拜仁慕尼黑女足,Bayern Munich Women
50000408,U08,拜仁-AC,Bayern Munich-AC Milan
50472588,Q62,拜仁慕尼黑-希拉爾,Bayern Munich-Al Hilal
50407749,Q21,拜仁慕尼黑-阿士東維拉,Bayern Munich-Aston Villa
3337,R79,拜仁-阿特蘭大,Bayern Munich-Atalanta
50000409,U61,拜仁慕尼黑-馬德里體育會,Bayern Munich-Atletico Madrid
50000410,U39,拜仁慕尼黑-巴塞隆拿,Bayern Munich-Barcelona
50000411,U09,拜仁慕尼黑-賓菲加,Bayern Munich-Benfica
50569487,72U,拜仁慕尼黑-波杜基林特,Bayern Munich-Bodo Glimt
50472586,Q60,拜仁慕尼黑-保地花高,Bayern Munich-Botafogo
50407748,Q20,拜仁慕尼黑-布魯日,Bayern Munich-Bruges
50000412,U07,拜仁慕尼黑-車路士,Bayern Munich-Chelsea
50000413,U25,拜仁慕尼黑-多蒙特,Bayern Munich-Dortmund
50472587,Q61,拜仁慕尼黑-富明尼斯,Bayern Munich-Fluminense
50000414,U28,拜仁-加拉塔,Bayern Munich-Galatasaray
50275663,UC6,拜仁慕尼黑-國際米蘭,Bayern Munich-Inter Milan
50000415,U73,拜仁-祖雲達斯,Bayern Munich-Juventus
50000416,U90,拜仁-李斯特,Bayern Munich-Leicester
50569488,73U,拜仁慕尼黑-利華古遜,Bayern Munich-Leverkusen
50000417,R09,拜仁-利物浦,Bayern Munich-Liverpool
50000418,U27,拜仁-馬拉加,Bayern Munich-Malaga
2725,U1D,拜仁-曼城,Bayern Munich-Man City
50000419,U74,拜仁-摩納哥,Bayern Munich-Monaco
50275662,UC5,拜仁-拿玻里,Bayern Munich-Napoli
50569484,69U,拜仁慕尼黑-紐卡素,Bayern Munich-Newcastle
50407747,Q19,拜仁慕尼黑-燕豪芬,Bayern Munich-PSV Eindhoven
50472585,Q59,拜仁慕尼黑-彭美拉斯,Bayern Munich-Palmeiras
50000420,U26,拜仁慕尼黑-巴黎聖日耳門,Bayern Munich-Paris Saint Germain
3368,R85,拜仁-波圖,Bayern Munich-Porto
3336,R78,拜仁-萊比錫,Bayern Munich-RB Leipzig
50000421,U38,拜仁-皇馬,Bayern Munich-Real Madrid
50000422,R10,拜仁-羅馬,Bayern Munich-Roma
50000423,R22,拜仁-西維爾,Bayern Munich-Sevilla
50569486,71U,拜仁慕尼黑-士砵亭,Bayern Munich-Sporting
50569485,70U,拜仁慕尼黑-熱刺,Bayern Munich-Tottenham
2729,U1H,拜仁-禾夫斯堡,Bayern Munich-Wolfsburg
50000424,BAY,巴安尼,Bayonne
50236469,BYU,拜羅伊特,Bayreuth
50000425,BWC,比斯活特城,Bayswater City
50263646,BEA,彼塞恩,Beasain
50000426,BMX,平陽,Becamex Binh Duong
50000427,WLJ,比士佐特VA,Beerschot VA
50000428,BEI,比拉馬,Beira Mar
50000429,BTJ,耶路撒冷比達,Beitar Jerusalem
50000430,BEL,白俄羅斯,Belarus
50000431,BLO,白俄羅斯男奧足,Belarus Oly Men
50000432,BEY,白俄羅斯U21,Belarus U21
50303163,BLW,白俄羅斯女足,Belarus Women
50000433,F85,白俄羅斯-捷克,Belarus-Czechia
50000434,F86,白俄羅斯-冰島,Belarus-Iceland
50000435,F87,白俄羅斯-瑞士,Belarus-Switzerland
50000436,F88,白俄羅斯-烏克蘭,Belarus-Ukraine
50260994,BLD,比蘭倫斯SAD,Belenenses SAD
50000438,BEG,比利時,Belgium
50000439,BGY,比利時U21,Belgium U21
50000440,BGW,比利時女足,Belgium Women
50324923,BW3,比利時女足U23,Belgium Women U23
50000441,W53,比利時-哥倫比亞,Belgium-Colombia
3393,14U,比利時-捷克,Belgium-Czech Republic
50275108,14U,比利時-捷克,Belgium-Czechia
3383,04U,比利時-丹麥,Belgium-Denmark
50000442,E48,比利時-英格蘭,Belgium-England
50000443,E49,比利時-意大利,Belgium-Italy
50000444,E50,比利時-葡萄牙,Belgium-Portugal
3388,09U,比利時-瑞典,Belgium-Sweden
3392,13U,比利時-烏克蘭,Belgium-Ukraine
3394,15U,比利時-威爾斯,Belgium-Wales
50000445,BLG,貝格拉諾,Belgrano
50429162,WBL,貝格拉諾女足,Belgrano Women
50000446,BLZ,伯利茲,Belize
50000447,BZN,比利素拿,Bellinzona
50000448,BVT,賓尼雲圖,Benevento
50000449,BEN,賓菲加,Benfica
50356297,BWF,賓菲加女足,Benfica Women
50000450,U15,賓菲加-尼科西亞,Benfica-APOEL
50407779,Q49,賓菲加-布魯日,Benfica-Bruges
50472616,Q90,賓菲加-法林明高,Benfica-Flamengo
50472615,Q89,賓菲加-國際邁亞密,Benfica-Inter Miami CF
2738,U1R,賓菲加-曼城,Benfica-Man City
50000451,U14,賓菲加-馬賽,Benfica-Marseille
50472617,Q91,賓菲加-蒙特雷,Benfica-Monterrey
2734,U1N,賓菲加-PSG,Benfica-PSG
2732,U1L,賓菲加-皇馬,Benfica-Real Madrid
50324166,R95,賓菲加-羅馬,Benfica-Roma
50324167,R96,賓菲加-韋斯咸,Benfica-West Ham
2739,U1S,賓菲加-禾夫斯堡,Benfica-Wolfsburg
50000452,BGL,班加羅爾,Bengaluru
50000453,BJN,貝寧,Benin
50000454,BJ2,貝寧U20,Benin U20
50541657,WBE,貝寧女足,Benin Women
50559170,B33,貝寧-莫桑比克,Benin-Mozambique
50559169,B32,貝寧-坦桑尼亞,Benin-Tanzania
50000455,BTG,賓特利綠軍,Bentleigh Greens
50000456,BGF,貝格雷斯,Bergerac Perigord
50000457,BMD,百慕達,Bermuda
50556031,WBM,百慕達女足,Bermuda Women
50000458,BER,比羅,Beroe
50000459,BEW,伯威克,Berwick Rangers
50000460,BSN,比辛干,Besancon
50000461,BES,比錫達斯,Besiktas
50000462,RBT,貝迪斯,Betis
50356292,BWT,貝迪斯女足,Betis Women
50000463,BHU,不丹,Bhutan
50357022,BT2,不丹U20,Bhutan U20
50598636,BWH,不丹女足,Bhutan Women
50000464,BIE,比勒費爾德,Bielefeld
50000465,BIL,畢爾包,Bilbao
50356284,BBW,畢爾包女足,Bilbao Women
50000466,BLC,比利列卡,Billericay Town
50000467,BKR,拜基卡拉,Birkirkara
50000468,BIR,伯明翰,Birmingham
50283465,BLE,伯明翰軍團,Birmingham Legion
50000469,BHP,比索史杜福特,Bishop's Stortford
50000470,BLA,布力般流浪,Blackburn
50000471,BLP,黑池,Blackpool
50000472,BTC,黑鎮城,Blacktown City
50585495,BKP,黑鎮斯巴達人,Blacktown Spartans
50000473,BGN,布拉尼亞克,Blagnac
50000474,BUB,秋田藍閃電,Blaublitz Akita
50000475,BFT,布洛瓦,Blois Foot 41
50000476,BOM,邦明,Blooming
50000477,BSP,斯巴坦斯,Blyth Spartans
50000478,BYD,賓尼耶赫達,Bnei Yehuda
50000479,BOA,博維斯塔,Boavista
50000480,BVS,博維斯塔SC,Boavista SC
50000481,BOJ,小保加,Boca Juniors
50429163,WBJ,小保加女足,Boca Juniors Women
50000482,BOC,波琴,Bochum
50000483,BOD,波杜基林特,Bodo Glimt
50397928,WBG,波杜基林特女足,Bodo Glimt Women
50000484,BHM,波希米亞人,Bohemians
50289776,BHN,波希美恩斯,Bohemians 1905
50308217,BOO,波伊洛,Boiro
50000485,BGM,博斯古拉美,Bois-Guillaume
50000486,BOI,玻利瓦爾,Bolivar
50000487,BVA,玻利維亞,Bolivia
50269130,BO2,玻利維亞U20,Bolivia U20
50315173,BV3,玻利維亞U23,Bolivia U23
50000488,BVW,玻利維亞女足,Bolivia Women
50323132,B2W,玻利維亞女足U20,Bolivia Women U20
50000489,BOG,博洛尼亞,Bologna
50000490,BOL,保頓,Bolton
50000491,BOB,邦巴拉倫斯,Bombarralense
50354155,BNI,波奈,Bonaire
50000492,BYR,邦尼里格玫瑰,Bonnyrigg Rose
50000493,BWE,邦尼里格白鷹,Bonnyrigg White Eagles
50000494,BBL,班查魯卡玻拉斯,Borac Banja Luka
50000495,BCK,玻拉斯,Borac Cacak
50000496,BOR,波爾多,Bordeaux
50000497,BHW,波利咸,Boreham Wood
50000498,BOS,波斯尼亞,Bosnia-Herzegovina
50000499,BHY,波斯尼亞U21,Bosnia-Herzegovina U21
50260115,BNW,波斯尼亞女足,Bosnia-Herzegovina Women
50566588,BWL,波士頓傳承女足,Boston Legacy Women
50000500,BTR,波士頓河,Boston River
50000501,BOT,波士頓聯,Boston Utd
50000502,BOF,保地花高,Botafogo
50000503,PRB,保地花高柏拉巴,Botafogo Paraiba
50000504,BTF,保地花高SP,Botafogo SP
50562353,WBO,保地花高女足,Botafogo Women
50472621,Q95,保地花高-國際邁亞密,Botafogo-Inter Miami CF
50472622,Q96,保地花高-蒙特雷,Botafogo-Monterrey
50000505,BTV,保迪夫,Botev
50000506,BOW,博茲瓦納,Botswana
50361309,2BW,博茲瓦納U20,Botswana U20
50000507,BO3,博茲瓦納U23,Botswana U23
50305645,BWW,博茲瓦納女足,Botswana Women
50000508,BSM,布羅尼,Boulogne Sur Mer
50000509,BPN,布爾格,Bourg Peronnas
50264783,BF1,布爾吉18,Bourges Foot 18
50000510,BOU,般尼茅夫,Bournemouth
50587191,BXU,博士山聯,Box Hill Utd
50000511,BYC,博亞卡捷高,Boyaca Chico
50000512,BKY,巴克利,Brackley
50262457,BTW,布萊克內爾城,Bracknell Town
50000513,BRA,巴拉福特,Bradford
50000514,BPA,巴拉福特公園,Bradford Park Avenue
50000515,BRG,布拉加,Braga
50462500,BWG,布拉加女足,Braga Women
50362141,WBG,布拉加女足,Braga Women
50000516,BGC,巴根卡,Braganca
50000517,BTT,布倫特里,Braintree Town
50000518,BNN,白蘭恩,Brann
50353903,NNW,白蘭恩女足,Brann Women
50000519,BPS,巴西佩洛塔斯,Brasil Pelotas
50000520,BSA,巴西利亞,Brasilia
50000521,BAI,巴西人,Brasiliense
50000522,BAV,巴拉特威格,Brattvag
50000523,BRC,布倫瑞克,Braunschweig
50000524,BRZ,巴西,Brazil
50000525,BZO,巴西男奧足,Brazil Oly Men
50000526,BR2,巴西U20,Brazil U20
50307398,BZ3,巴西U23,Brazil U23
50000527,BZW,巴西女足,Brazil Women
50240654,BW2,巴西女足U20,Brazil Women U20
50000528,O40,巴西-阿爾及利亞,Brazil-Algeria
50000529,F09,巴西-阿根廷,Brazil-Argentina
50000530,O01,巴西-白俄羅斯,Brazil-Belarus
50000531,W47,巴西-比利時,Brazil-Belgium
50000532,C17,巴西-玻利維亞,Brazil-Bolivia
50000533,F45,巴西-喀麥隆,Brazil-Cameroon
50331285,C79,巴西-加拿大,Brazil-Canada
50000534,C11,巴西-智利,Brazil-Chile
50000535,C12,巴西-哥倫比亞,Brazil-Colombia
50000536,C18,巴西-哥斯達黎加,Brazil-Costa Rica
50000537,F22,巴西-科特迪瓦,Brazil-Cote d'Ivoire
50000538,W48,巴西-克羅地亞,Brazil-Croatia
50000539,O28,巴西-丹麥,Brazil-Denmark
50000540,C14,巴西-厄瓜多爾,Brazil-Ecuador
50000541,Y07,巴西-埃及,Brazil-Egypt
50000542,F16,巴西-英格蘭,Brazil-England
50000543,F25,巴西-法國,Brazil-France
50000544,F17,巴西-德國,Brazil-Germany
50000545,O02,巴西-英國,Brazil-Great Britain
50000546,Y29,巴西-危地馬拉,Brazil-Guatemala
50000547,O41,巴西-洪都拉斯,Brazil-Honduras
50000548,O30,巴西-伊拉克,Brazil-Iraq
50000549,F06,巴西-意大利,Brazil-Italy
50331286,C80,巴西-牙買加,Brazil-Jamaica
50000550,O03,巴西-日本,Brazil-Japan
50000551,O04,巴西-南韓,Brazil-Korea Republic
50000552,C13,巴西-墨西哥,Brazil-Mexico
50000553,O05,巴西-摩洛哥,Brazil-Morocco
50000554,F12,巴西-荷蘭,Brazil-Netherlands
3419,03O,巴西-新西蘭,Brazil-New Zealand
50000555,Y02,巴西-尼日利亞,Brazil-Nigeria
50000556,F43,巴西-巴拉圭,Brazil-Paraguay
50000557,C16,巴西-秘魯,Brazil-Peru
50000558,W49,巴西-波蘭,Brazil-Poland
50000559,F07,巴西-葡萄牙,Brazil-Portugal
50000560,C52,巴西-卡塔爾,Brazil-Qatar
50000561,O06,巴西-塞內加爾,Brazil-Senegal
50263210,01F,巴西-塞爾維亞,Brazil-Serbia
50287495,01Y,巴西-斯洛伐克,Brazil-Slovakia
50000562,O07,巴西-西班牙,Brazil-Spain
50000563,O32,巴西-瑞典,Brazil-Sweden
50000564,O08,巴西-瑞士,Brazil-Switzerland
50000565,F44,巴西-烏拉圭,Brazil-Uruguay
50000566,C15,巴西-委內瑞拉,Brazil-Venezuela
50000567,BRH,布里金,Brechin City
50000568,BBK,比達比歷,Breidablik
50462450,WKB,比達比歷女足,Breidablik Women
50000569,BMH,不來梅港,Bremerhaven
50000570,BRN,賓福特,Brentford
50000571,BRE,布雷西亞,Brescia
50000572,BRS,比斯特,Brest
50000573,BRI,白禮頓,Brighton
50355598,BIW,白禮頓女足,Brighton Women
50329097,BBU,浦安槍船,Briobecca Urayasu
50000574,BBC,布里斯班城,Brisbane City
50000575,QLR,布里斯班獅吼,Brisbane Roar
50563260,BBY,布里斯班獅吼B隊,Brisbane Roar B
50377156,BWR,布里斯班獅吼女足,Brisbane Roar Women
50000576,BBT,布里斯班前鋒,Brisbane Strikers
50000577,BRT,布里斯托城,Bristol City
50000578,BRR,布里斯托流浪,Bristol Rovers
50330384,BVI,英屬處女群島,British Virgin Islands
50000579,BRV,比夫,Brive
50000580,BMM,布羅德梅多魔術,Broadmeadow Magic
50000581,BRM,布羅姆利,Bromley
50000582,BPK,布洛馬波卡納,Brommapojkarna
50353897,BJW,布洛馬波卡納女足,Brommapojkarna Women
50000583,BRO,邦比,Brondby
50566597,BYF,布魯克林FC,Brooklyn FC
50000584,BAG,保華流浪,Brora Rangers
50000585,BUG,布洛頓,Broughton
50000586,BRU,布魯日,Bruges
50324183,C69,布魯日-費倫巴治,Bruges-Fenerbahce
50407777,Q48,布魯日-飛燕諾,Bruges-Feyenoord
50324182,C68,布魯日-奧林比亞高斯,Bruges-Olympiakos
50000587,BDD,布蒙達爾,Brumunddal
50267250,BUE,汶萊,Brunei
50357040,BN2,汶萊U20,Brunei U20
50302162,BN3,汶萊U23,Brunei U23
50587193,BWY,布倫瑞克城,Brunswick City
50587192,BJU,布倫瑞克祖雲達斯,Brunswick Juventus
50327513,BQF,布斯基FC,Brusque FC
50000588,BRL,布魯塞爾,Brussels
50000589,BYN,拜尼,Bryne
50000590,BCN,FC富川,Bucheon FC
50000591,BKT,巴基,Buckie Thistle
50000592,BDN,布度洛斯,Buducnost Podgorica
50462465,BPW,布度洛斯女足,Buducnost Podgorica Women
50000593,BUL,保加利亞,Bulgaria
50000594,BUY,保加利亞U21,Bulgaria U21
50303170,BUW,保加利亞女足,Bulgaria Women
50585891,BLL,布琳獅子,Bulleen Lions
50308216,BUN,布尼奧爾,Bunol
50000595,BYK,賓約哥,Bunyodkor
50000596,BHS,貝豪森,Burghausen
50000597,BGS,貝高斯,Burgos
50000598,BUU,武里南聯,Buriram Utd
50000599,BKF,布基納法索,Burkina Faso
50599151,BK1,布基納法索女足,Burkina Faso Women
50315910,72A,布基納法索-安哥拉,Burkina Faso-Angola
50315909,71A,布基納法索-喀麥隆,Burkina Faso-Cameroon
50000600,A01,布基納-加蓬,Burkina Faso-Gabon
50315912,74A,布基納法索-毛里塔尼亞,Burkina Faso-Mauritania
50559167,B30,布基納法索-莫桑比克,Burkina Faso-Mozambique
50315911,73A,布基納法索-納米比亞,Burkina Faso-Namibia
50315913,75A,布基納法索-南非,Burkina Faso-South Africa
50559166,B29,布基納法索-坦桑尼亞,Burkina Faso-Tanzania
50000601,BUR,般尼,Burnley
50000602,BSS,貝沙,Bursaspor
50000603,BSC,伯斯哥夫,Burscough
50000604,BTA,伯頓,Burton Albion
50000605,BRD,布隆迪,Burundi
50000606,BRY,貝利,Bury
50000607,BSI,釜山偶像,Busan I'Park
50322931,BTP,釜山運輸,Busan Transportation
50265822,BUX,巴斯頓,Buxton
50000608,BYS,拜亞辛,Byasen
50322926,BYP,曦山球員,Byeoksan Players
50000609,CAO,CA安東尼安奴,CA Antoniano
50000610,CAB,CA巴斯蒂亞,CA Bastia
50000611,BGT,巴拉干天奴,CA Bragantino
50000612,CTC,CA科爾多瓦中央,CA Central Cordoba
50000613,CRR,切洛,CA Cerro
50566585,CYL,基利普,CA Claypole
50000614,DOU,CA海格,CA Douglas Haig
50000615,LNN,利倫斯,CA Linense
50000616,PPL,彭拿保蘭斯,CA Penapolense
50000617,CPE,CA普拉坦斯,CA Platense
50429164,WPA,CA普拉坦斯女足,CA Platense Women
50000618,PGO,CA普格雷素,CA Progresso
50324991,SIL,CA聖米格爾,CA San Miguel
50000619,SRC,索洛卡巴,CA Sorocaba
50263626,CDA,CD艾爾加,CD Algar
50000620,BDJ,CD巴達祖斯,CD Badajoz
50263636,CCO,迪奧塞沙奴,CD Diocesano
50000621,CDD,CD德拉貢,CD Dragon
50267252,CDE,CD艾丹斯,CD Eldense
50541827,CFS,艾斯迪邦拿FS,CD Estepona FS
50001143,EXM,CD埃斯特馬度拉,CD Extremadura
50000622,CDF,CD法斯,CD FAS
50290558,CFV,CD維亞爾,CD Fernandez Vial
3424,CFV,CD維亞爾,CD Fernandez Vial
50263649,FUE,CD富恩特斯,CD Fuentes
50263644,CDG,CD瓜達拉哈拉,CD Guadalajara
50000623,HRD,CD希雷迪亞,CD Heredia
50267910,ISP,CD伊比薩島,CD Ibiza Islas Pitiusas
50263632,CDL,利阿達,CD Lealtad
50000624,CMF,馬夫拉,CD Mafra
50000625,CDO,CD奧林比亞,CD Olimpia
50263638,CDC,CD連干,CD Rincon
50000626,CDV,CD維多利亞,CD Victoria
50000627,NVC,納瓦爾卡內羅,CDA Navalcarnero
50308214,CUE,CE歐羅巴,CE Europa
50000628,CFA,CF 阿美利加,CF America
50353916,CWA,CF阿美利加女足,CF America Women
50000437,BEE,CF比蘭倫斯,CF Belenenses
50000629,CFE,艾爾切,CF Elche
50000630,CFG,CF格蘭納達,CF Granada
50356288,CWG,CF格蘭納達女足,CF Granada Women
50267251,CFI,CF英特城,CF Intercity
50267254,CFL,CF拉紐西亞,CF La Nucia
50000631,CFM,梅里達,CF Merida
50000632,MIT,CF蒙特利爾,CF Montreal
50000633,RDU,雷烏斯,CF Reus Deportiu
50000634,VNV,維拉奴雲斯,CF Villanovense
50000635,CLJ,克盧日,CFR Cluj
50000636,CDR,CRB,CRB
50000637,CSS,阿拉戈亞諾,CS Alagoano
50000638,PUT,CS普亞度蘭奴,CS Puertollano
50000639,UCV,CS卡拉奧華大學,CS Universitatea Craiova
50000640,MUN,市政體育會,CSD Municipal
50289777,S48,中央陸軍1948,CSKA 1948 Sofia
50000641,CSK,莫斯科中央陸軍,CSKA Moscow
50430028,WCS,莫斯科中央陸軍女足,CSKA Moscow Women
50597991,CTU,卡布爾查體育,Caboolture Sports
50000643,CCR,卡些連奴,Cacereno
50000644,CAD,卡迪斯,Cadiz
50000645,CAN,卡昂,Caen
50331729,CNT,卡納芬,Caernarfon Town
50000646,CLS,加菲泰尼洛斯,Cafetaleros de Chiapas
50000647,CAG,卡利亞里,Cagliari
50000648,CAS,加來,Calais
50000649,CDS,SC卡迪斯,Caldas SC
50000650,CMC,卡馬查,Camacha
50000651,CBD,柬埔寨,Cambodia
50284854,CBW,柬埔寨女足,Cambodia Women
50000652,CRI,坎巴拉,Cambrai
50000653,CMB,劍橋城,Cambridge City
50000654,CAM,劍橋聯,Cambridge Utd
50000655,CBU,甘堡爾,Cambuur
50585886,CDT,甘頓老虎,Camden Tigers
50000656,CAE,喀麥隆,Cameroon
50000657,CM2,喀麥隆U20,Cameroon U20
50000658,CMW,喀麥隆女足,Cameroon Women
50320965,C2W,喀麥隆女足U20,Cameroon Women U20
50000659,W37,喀麥隆-澳洲,Cameroon-Australia
50559159,B22,喀麥隆-貝寧,Cameroon-Benin
50000660,07A,喀麥隆-布基納法索,Cameroon-Burkina Faso
50354717,57U,喀麥隆-加拿大,Cameroon-Canada
1735,Y28,喀麥隆-厄瓜多爾,Cameroon-Ecuador
50315914,76A,喀麥隆-赤道畿內亞,Cameroon-Equatorial Guinea
50000661,A96,喀麥隆-加蓬,Cameroon-Gabon
